"AMERICAN RACING EQUIPMENT, INC.",P20720,INACT,33401,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=AMERICANRACINGEQUIPMENT%20P207200&aggregateId=forp-p20720-5e738f5c-baf7-4cd6-86b0-3f392aa0e40f&searchTerm=90210&listNameOrder=AMERICANBROADWAY%20F990000038600,Link,Foreign Profit Corporation,"AMERICAN RACING EQUIPMENT, INC.",P20720,34-1566406,8/31/1988,,DE,INACTIVE,"C/O PLATINUM EQUITY
360 N. CRESCENT DR., SOUTH BLDG.
BEVERLY HILLS, CA 90210",,"C/O PLATINUM EQUITY
360 N. CRESCENT DR., SOUTH BLDG.
BEVERLY HILLS, CA 90210",02/23/2009,,,,,PT,"JOUBRAN, ROBERT J 360 N CRESCENT DR SOUTH BLDG BEVERLY HILLS, CA 90210",DVPS,"KALAWSKI, EVA M 360 N CRESCENT DR SOUTH BLDG BEVERLY HILLS, CA 90210",VP,"SIGLER, MARY ANN 360 N CRESCENT DR SOUTH BLDG BEVERLY HILLS, CA 90210",2008,04/13/2008,2007,04/27/2007,2006,04/11/2006,"[{""Title"":""PT"",""NameAddress"":""JOUBRAN, ROBERT J 360 N CRESCENT DR SOUTH BLDG BEVERLY HILLS, CA 90210""},{""Title"":""DVPS"",""NameAddress"":""KALAWSKI, EVA M 360 N CRESCENT DR SOUTH BLDG BEVERLY HILLS, CA 90210""},{""Title"":""VP"",""NameAddress"":""SIGLER, MARY ANN 360 N CRESCENT DR SOUTH BLDG BEVERLY HILLS, CA 90210""},{""Title"":""VP"",""NameAddress"":""ZOLLO, STEPHEN T 360 N CRESCENT DR SOUTH BLDG BEVERLY HILLS, CA 90210""},{""Title"":""AS"",""NameAddress"":""WARD, SALLY A 360 N CRESCENT DR SOUTH BLDG BEVERLY HILLS, CA 90210""},{""Title"":""AT"",""NameAddress"":""WALLOCH, DAWN 360 N. CRESCENT DR., SOUTH BLDG. BEVERLY HILLS, CA 90210""}]","[{""Report Year"":""2008"",""Filed Date"":""04/13/2008""},{""Report Year"":""2007"",""Filed Date"":""04/27/2007""},{""Report Year"":""2006"",""Filed Date"":""04/11/2006""}]",,,"https://floridaucc.com/search?searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard&text=AMERICAN RACING EQUIPMENT, INC.",Link,950000085174,Lapsed,04/28/1995,04/28/2000,08/20/2025,950000085174,0,0,,1,"AMERICAN RACING EQUIPMENT INC
543 W GRANT STREET
ORLANDO, FL 32805",[],11,317491,,https://floridaucc.com/search?text=AMERICAN%20RACING%20EQUIPMENT%2C%20INC.&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
"APOLLO MERGER SUB, INC.",P15000038313,InActive,33401,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=APOLLOMERGERSUB%20P150000383130&aggregateId=domp-p15000038313-efea15d0-4f75-474d-9814-d752c8cd7e16&searchTerm=90210&listNameOrder=AMERICANBROADWAY%20F990000038600,Link,Florida Profit Corporation,"APOLLO MERGER SUB, INC.",P15000038313,NONE,4/28/2015,,FL,INACTIVE,"1225 WASHINGTON PIKE, SUITE 100
BRIDGEVILLE, PA 15017",,"360 NORTH CRESCENT DRIVE, SOUTH BLDG.
BEVERLY HILLS, CA 90210",,C T CORPORATION SYSTEM,"1200 SOUTH PINE ISLAND ROAD
PLANTATION, FL 33324",,,D/S,"KALAWSKI, EVA 360 N. CRESCENT DRIVE, SOUTH BLDG. BEVERLY HILLS, CA 90210",VP,"KALAWSKI, EVA 360 N. CRESCENT DRIVE, SOUTH BLDG. BEVERLY HILLS, CA 90210",PCEO,"CARLISLE, BRYAN 1225 WASHINGTON PIKE, SUITE 100 BRIDGEVILLE, PA 15017",,,,,,,"[{""Title"":""D/S"",""NameAddress"":""KALAWSKI, EVA 360 N. CRESCENT DRIVE, SOUTH BLDG. BEVERLY HILLS, CA 90210""},{""Title"":""VP"",""NameAddress"":""KALAWSKI, EVA 360 N. CRESCENT DRIVE, SOUTH BLDG. BEVERLY HILLS, CA 90210""},{""Title"":""PCEO"",""NameAddress"":""CARLISLE, BRYAN 1225 WASHINGTON PIKE, SUITE 100 BRIDGEVILLE, PA 15017""},{""Title"":""CFO"",""NameAddress"":""VACCARELLO, N. JOSEPH 1225 WASHINGTON PIKE, SUITE 100 BRIDGEVILLE, PA 15017""},{""Title"":""VP"",""NameAddress"":""DAUBERT, ROBERT 1225 WASHINGTON PIKE, SUITE 100 BRIDGEVILLE, PA 15017""},{""Title"":""VP"",""NameAddress"":""GOEBEL, DON 1225 WASHINGTON PIKE, SUITE 100 BRIDGEVILLE, PA 15017""}]",[],,,"https://floridaucc.com/search?searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard&text=APOLLO MERGER SUB, INC.",Link,201503851433,Lapsed,05/27/2015,05/27/2020,08/20/2025,201503851433,1,0,,1,"APOLLO MERGER SUB, INC.
1225 WASHINGTON PIKE
BRIDGEVILLE, PA 15017",[],1,380452,,https://floridaucc.com/search?text=APOLLO%20MERGER%20SUB%2C%20INC.&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
"ARIZONA DTM FLORIDA, INC.",P94000088383,INACT,33401,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=ARIZONADTMFLORIDA%20P940000883830&aggregateId=domp-p94000088383-7b59fe34-b209-462e-82af-a7ac43116217&searchTerm=90210&listNameOrder=AMERICANBROADWAY%20F990000038600,Link,Florida Profit Corporation,"ARIZONA DTM FLORIDA, INC.",P94000088383,86-0827400,12/06/1994,,FL,INACTIVE,"755 CROSSOVER LN
MEMPHIS, TN 38117-4900",,"9336 CIVIC CENTER DR.
BEVERLY HILLS, CA 90210",09/21/2000,CORPORATION SERVICE COMPANY,"1201 HAYS STREET
TALLAHASSEE, FL 32301",09/21/2000,,PD,"KELLEHER, RICHARD M 755 CROSSOVER LN MEMPHIS, TN 38117",VTD,"HEUCK, DAVID A. 410 NORTH 44TH ST., SUITE 700 PHOENIX, AZ 85008",,,2000,05/24/2000,1999,06/10/1999,1998,04/24/1998,"[{""Title"":""PD"",""NameAddress"":""KELLEHER, RICHARD M 755 CROSSOVER LN MEMPHIS, TN 38117""},{""Title"":""VTD"",""NameAddress"":""HEUCK, DAVID A. 410 NORTH 44TH ST., SUITE 700 PHOENIX, AZ 85008""}]","[{""Report Year"":""2000"",""Filed Date"":""05/24/2000""},{""Report Year"":""1999"",""Filed Date"":""06/10/1999""},{""Report Year"":""1998"",""Filed Date"":""04/24/1998""}]",,,"https://floridaucc.com/search?searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard&text=ARIZONA DTM FLORIDA, INC.",Link,960000244625,Lapsed,11/20/1996,11/20/2001,08/20/2025,960000244625,1,0,,1,"ARIZONA DTM FLORIDA INC
410 N 44TH ST STE 700
PHOENIX, AZ 85008",[],9,407825,,https://floridaucc.com/search?text=ARIZONA%20DTM%20FLORIDA%2C%20INC.&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
"BBK REALTY, INC.",P00000066178,Active,33401,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=BBKREALTY%20P000000661780&aggregateId=domp-p00000066178-77f19ace-f6ac-4b20-b5f2-1c572c0010e0&searchTerm=90210&listNameOrder=AUSTINHARRELSON%20L030000209590,Link,Florida Profit Corporation,"BBK REALTY, INC.",P00000066178,65-1027488,07/10/2000,07/06/2000,FL,ACTIVE,"416 N. Bedford Dr.
210
Beverly Hills, CA 90210",,"416 N. Bedford Drive
210
Beverly Hills, CA 90210",03/17/2020,"Kadz, Bruce B, Dr.","21200 POINT PLACE
#1701
AVENTURA, FL 33180",3/17/2020,,President,"KADZ, BRUCE B 416 N. Bedford Drive 210 Beverly Hills, CA 90210",,,,,2025,2/4/2025,2024,1/16/2024,2023,1/18/2023,"[{""Title"":""President"",""NameAddress"":""KADZ, BRUCE B 416 N. Bedford Drive 210 Beverly Hills, CA 90210""}]","[{""Report Year"":""2025"",""Filed Date"":""02/04/2025""},{""Report Year"":""2024"",""Filed Date"":""01/16/2024""},{""Report Year"":""2023"",""Filed Date"":""01/18/2023""}]",,,"https://floridaucc.com/search?searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard&text=BBK REALTY, INC.",Link,200000178476,Lapsed,08/03/2000,08/03/2005,08/20/2025,200000178476,1,0,,1,"BBK REALTY INC
9 ISLAND AVENUE SUITE 1003
MIAMI BEACH, FL 33139",[],4,628380,,https://floridaucc.com/search?text=BBK%20REALTY%2C%20INC.&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
BEAUTIFUL SALON LLC,L14000001998,Active,33401,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=BEAUTIFULSALON%20L140000019980&aggregateId=flal-l14000001998-30d75c78-8362-4f4d-9abc-63aa8e71cf90&searchTerm=90210&listNameOrder=AUSTINHARRELSON%20L030000209590,Link,Florida Limited Liability Company,BEAUTIFUL SALON LLC,L14000001998,46-4430687,01/06/2014,,FL,ACTIVE,"1185 W Granada blvd
suite 4
ORMOND BEACH, FL 32174",,"9663 Santa Monica Blvd #403
Beverly HIlls, CA 90210",04/28/2022,"JUDY, CHRISTOPHER, president","1185 w granda blvd
4
ORMOND BEACH, FL 32174",05/01/2020,,manager owner,"Judy, Jennifer 9663 Santa Monica Blvd #403 Beverly HIlls, CA 90210",,,,,2025,01/15/2025,2024,02/21/2024,2023,03/10/2023,"[{""Title"":""manager owner"",""NameAddress"":""Judy, Jennifer 9663 Santa Monica Blvd #403 Beverly HIlls, CA 90210""}]","[{""Report Year"":""2025"",""Filed Date"":""01/15/2025""},{""Report Year"":""2024"",""Filed Date"":""02/21/2024""},{""Report Year"":""2023"",""Filed Date"":""03/10/2023""}]",,,https://floridaucc.com/search?searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard&text=BEAUTIFUL SALON LLC,Link,202001520210,Filed,05/06/2020,05/06/2030,08/20/2025,202001520210,1,0,,1,"BEAUTIFUL SALON LLC
1185 W GRANANDA BLVD STE 4
ORMOND BEACH, FL 32174",[],1,645226,,https://floridaucc.com/search?text=BEAUTIFUL%20SALON%20LLC&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
BEAUTIFUL SALON AND SPA INC,P10000067100,Active,33401,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=BEAUTIFULSALONSPA%20P100000671000&aggregateId=domp-p10000067100-9f116cf2-9bd8-4699-bf1a-227331429f68&searchTerm=90210&listNameOrder=AUSTINHARRELSON%20L030000209590,Link,Florida Profit Corporation,BEAUTIFUL SALON AND SPA INC,P10000067100,27-3244538,08/16/2010,08/10/2010,FL,ACTIVE,"5521 S Williamson blvd
#430
port orange, FL 32128",,"9663 Santa Monica Blvd ste 403
Beverly HIlls, CA 90210",04/28/2022,"JUDY, JENNIFER A","5521 S Williamson blvd
#430
port orange, FL 32128",,,P,"JUDY, JENNIFER A 5521 S Williamson blvd #430 Port orange, FL 32128",VP,"Judy, Chris 9663 Santa Monica Blvd ste 403 Beverly HIlls, CA 90210",,,2025,01/15/2025,2024,02/21/2024,2023,03/10/2023,"[{""Title"":""P"",""NameAddress"":""JUDY, JENNIFER A 5521 S Williamson blvd #430 Port orange, FL 32128""},{""Title"":""VP"",""NameAddress"":""Judy, Chris 9663 Santa Monica Blvd ste 403 Beverly HIlls, CA 90210""}]","[{""Report Year"":""2025"",""Filed Date"":""01/15/2025""},{""Report Year"":""2024"",""Filed Date"":""02/21/2024""},{""Report Year"":""2023"",""Filed Date"":""03/10/2023""}]",,,https://floridaucc.com/search?searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard&text=BEAUTIFUL SALON AND SPA INC,Link,202001512862,Filed,05/05/2020,05/05/2030,08/20/2025,202001512862,1,0,,1,"BEAUTIFUL SALON AND SPA INC
5521 S WILLIAMSON BLVD STE 430
PORT ORANGE, FL 32128",[],1,645225,,https://floridaucc.com/search?text=BEAUTIFUL%20SALON%20AND%20SPA%20INC&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
CARTHAGE LLC,M20000003108,INACT,33401,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=CARTHAGE%20M200000031080&aggregateId=forl-m20000003108-7dcec24f-db59-44eb-990a-48e49338bdf8&searchTerm=90210&listNameOrder=BYMELVENTURES%20L120000782270,Link,Foreign Limited Liability Company,CARTHAGE LLC,M20000003108,27-1728174,03/16/2020,,CA,INACTIVE,"499 Canon Dr Suite 401
Beverly Hills, CA 90210",,"499 Canon Dr Suite 401
Beverly Hills, CA 90210",02/26/2021,"BOUDOUKHANE, NADHEM","3501 Burris Road
Davie, FL 33314",02/26/2021,,Manager,"BOUDOUKHANE, NADHEM 499 Canon Dr Suite 401 Beverly Hills, CA 90210",,,,,2022,04/02/2022,2021,02/26/2021,,,"[{""Title"":""Manager"",""NameAddress"":""BOUDOUKHANE, NADHEM 499 Canon Dr Suite 401 Beverly Hills, CA 90210""}]","[{""Report Year"":""2022"",""Filed Date"":""04/02/2022""},{""Report Year"":""2021"",""Filed Date"":""02/26/2021""}]",,,https://floridaucc.com/search?searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard&text=CARTHAGE LLC,Link,201700692109,Lapsed,03/24/2017,03/24/2022,08/20/2025,201700692109,0,0,,2,"CARTHAGE LLC
811 CLEVELAND STREET
CLEARWATER, FL 33755

---

TAIEB LAURA L
1560 CENTRAL AVENUE UNIT 321
SAINT PETERSBURG, FL 33705",[],1,1144031,,https://floridaucc.com/search?text=CARTHAGE%20LLC&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
"CELLAR DOOR VENUES, INC.",P95000035908,Active,33401,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=CELLARDOORVENUES%20P950000359080&aggregateId=domp-p95000035908-d8ed8c04-a5cc-4718-be4b-4abf287b113d&searchTerm=90210&listNameOrder=CELESTIALCRYSTALNAILS%20L160001387840,Link,Florida Profit Corporation,"CELLAR DOOR VENUES, INC.",P95000035908,65-0597382,05/08/1995,,FL,ACTIVE,"9348 Civic Center Drive
Beverly Hills, CA 90210",,"9348 Civic Center Drive
Beverly Hills, CA 90210",04/24/2024,Corporate Creations Network Inc.,"801 US HIGHWAY 1
NORTH PALM BEACH, FL 33408",04/04/2013,,CEO/President / Director,"Rapino, Michael 9348 Civic Center Drive Beverly Hills, CA 90210",EVP/General Counsel/Secretary / Director,"Rowles, Michael 9348 Civic Center Drive Beverly Hills, CA 90210",,,2025,02/11/2025,2024,04/24/2024,2023,03/16/2023,"[{""Title"":""CEO/President / Director"",""NameAddress"":""Rapino, Michael 9348 Civic Center Drive Beverly Hills, CA 90210""},{""Title"":""EVP/General Counsel/Secretary / Director"",""NameAddress"":""Rowles, Michael 9348 Civic Center Drive Beverly Hills, CA 90210""}]","[{""Report Year"":""2025"",""Filed Date"":""02/11/2025""},{""Report Year"":""2024"",""Filed Date"":""04/24/2024""},{""Report Year"":""2023"",""Filed Date"":""03/16/2023""}]",,,"https://floridaucc.com/search?searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard&text=CELLAR DOOR VENUES, INC.",Link,201909929202,Filed,10/17/2019,10/17/2029,08/20/2025,201909929202,1,0,,1,"CELLAR DOOR VENUES, INC.
9348 CIVIC CENTER DRIVE
BEVERLY HILLS, CA 90210",[],1,1188343,,https://floridaucc.com/search?text=CELLAR%20DOOR%20VENUES%2C%20INC.&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
COCOA HILLTOP APARTMENTS LLC,L21000193322,Active,33401,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=COCOAHILLTOPAPARTMENTS%20L210001933220&aggregateId=flal-l21000193322-d1457711-fec6-4c5d-9889-f2fdbfcb6b15&searchTerm=90210&listNameOrder=CELESTIALCRYSTALNAILS%20L160001387840,Link,Florida Limited Liability Company,COCOA HILLTOP APARTMENTS LLC,L21000193322,86-3950734,04/26/2021,04/26/2021,FL,ACTIVE,"1010 N. FISKE BLVD.
COCOA, FL 32922",,"605 N. ARDEN DR.
BEVERLY HILLS, CA 90210",,"Naim, Alan","605 N Arden Dr
Beverly Hills, FL 90210",01/25/2024,,MGR,"NAIM, ALAN 605 N. ARDEN DR. BEVERLY HILLS, CA 90210",,,,,2025,02/17/2025,2024,01/25/2024,2023,01/25/2024,"[{""Title"":""MGR"",""NameAddress"":""NAIM, ALAN 605 N. ARDEN DR. BEVERLY HILLS, CA 90210""}]","[{""Report Year"":""2025"",""Filed Date"":""02/17/2025""},{""Report Year"":""2024"",""Filed Date"":""01/25/2024""},{""Report Year"":""2023"",""Filed Date"":""01/25/2024""}]",,,https://floridaucc.com/search?searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard&text=COCOA HILLTOP APARTMENTS LLC,Link,202108903387,Filed,10/25/2021,10/25/2026,08/20/2025,202108903387,1,0,,1,"COCOA HILLTOP APARTMENTS LLC 
605 N. ARDEN DRIVE 
BEVERLY HILLS , CA 90210",[],5,1359429,,https://floridaucc.com/search?text=COCOA%20HILLTOP%20APARTMENTS%20LLC&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
"CELLAR DOOR VENUES, INC.",P95000035908,Active,33401,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=CELLARDOORVENUES%20P950000359080&aggregateId=domp-p95000035908-d8ed8c04-a5cc-4718-be4b-4abf287b113d&searchTerm=90210&listNameOrder=CELESTIALCRYSTALNAILS%20L160001387840,Link,Florida Profit Corporation,"CELLAR DOOR VENUES, INC.",P95000035908,65-0597382,05/08/1995,,FL,ACTIVE,"9348 Civic Center Drive
Beverly Hills, CA 90210",,"9348 Civic Center Drive
Beverly Hills, CA 90210",04/24/2024,Corporate Creations Network Inc.,"801 US HIGHWAY 1
NORTH PALM BEACH, FL 33408",04/04/2013,,CEO/President / Director,"Rapino, Michael 9348 Civic Center Drive Beverly Hills, CA 90210",EVP/General Counsel/Secretary / Director,"Rowles, Michael 9348 Civic Center Drive Beverly Hills, CA 90210",,,2025,02/11/2025,2024,04/24/2024,2023,03/16/2023,"[{""Title"":""CEO/President / Director"",""NameAddress"":""Rapino, Michael 9348 Civic Center Drive Beverly Hills, CA 90210""},{""Title"":""EVP/General Counsel/Secretary / Director"",""NameAddress"":""Rowles, Michael 9348 Civic Center Drive Beverly Hills, CA 90210""}]","[{""Report Year"":""2025"",""Filed Date"":""02/11/2025""},{""Report Year"":""2024"",""Filed Date"":""04/24/2024""},{""Report Year"":""2023"",""Filed Date"":""03/16/2023""}]",,,"https://floridaucc.com/search?searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard&text=CELLAR DOOR VENUES, INC.",Link,201909929202,Filed,10/17/2019,10/17/2029,08/20/2025,201909929202,1,0,,1,"CELLAR DOOR VENUES, INC.
9348 CIVIC CENTER DRIVE
BEVERLY HILLS, CA 90210",[],1,1188343,,https://floridaucc.com/search?text=CELLAR%20DOOR%20VENUES%2C%20INC.&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
COCOA HILLTOP APARTMENTS LLC,L21000193322,Active,33401,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=COCOAHILLTOPAPARTMENTS%20L210001933220&aggregateId=flal-l21000193322-d1457711-fec6-4c5d-9889-f2fdbfcb6b15&searchTerm=90210&listNameOrder=CELESTIALCRYSTALNAILS%20L160001387840,Link,Florida Limited Liability Company,COCOA HILLTOP APARTMENTS LLC,L21000193322,86-3950734,04/26/2021,04/26/2021,FL,ACTIVE,"1010 N. FISKE BLVD.
COCOA, FL 32922",,"605 N. ARDEN DR.
BEVERLY HILLS, CA 90210",,"Naim, Alan","605 N Arden Dr
Beverly Hills, FL 90210",01/25/2024,,MGR,"NAIM, ALAN 605 N. ARDEN DR. BEVERLY HILLS, CA 90210",,,,,2025,02/17/2025,2024,01/25/2024,2023,01/25/2024,"[{""Title"":""MGR"",""NameAddress"":""NAIM, ALAN 605 N. ARDEN DR. BEVERLY HILLS, CA 90210""}]","[{""Report Year"":""2025"",""Filed Date"":""02/17/2025""},{""Report Year"":""2024"",""Filed Date"":""01/25/2024""},{""Report Year"":""2023"",""Filed Date"":""01/25/2024""}]",,,https://floridaucc.com/search?searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard&text=COCOA HILLTOP APARTMENTS LLC,Link,202108903387,Filed,10/25/2021,10/25/2026,08/20/2025,202108903387,1,0,,1,"COCOA HILLTOP APARTMENTS LLC 
605 N. ARDEN DRIVE 
BEVERLY HILLS , CA 90210",[],5,1359429,,https://floridaucc.com/search?text=COCOA%20HILLTOP%20APARTMENTS%20LLC&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
CRANE RENTAL CORPORATION,579978,INACT,33401,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?inquirytype=ZipCode&directionType=ForwardList&searchNameOrder=CRANERENTAL%205799781&aggregateId=domp-579978-c62c8737-4b85-41c7-9ca1-dd3f96261f71&searchTerm=90210&listNameOrder=CELESTIALCRYSTALNAILS%20L160001387840,Link,Florida Profit Corporation,CRANE RENTAL CORPORATION,579978,59-1902497,07/24/1978,,FL,INACTIVE,"1225 WASHINGTON PIKE
SUITE 100
BRIDGEWILLE, PA 15017",,"360 NORTH CRESCENT DR.
SOUTH BUILDING
BEVERLY HILLS, CA 90210",05/22/2015,CT CORPORATION SYSTEM,"1200 SOUTH PINE ISLAND RD.
PLANTATION, FL 33324",5/22/2015,,"D, V, S","KALAWSKI, EVA 360 NORTH CRESCENT DR. SOUTH BUILDING BEVERLY HILLS, CA 90210","P, CEO","BRYAN, CARLISLE 1225 WASHINGTON PIKE SUITE 100 BRIDGEWILLE, PA 15017",V,"DAUBERT, ROBERT 1225 WASHINGTON PIKE SUITE 100 BRIDGEWILLE, PA 15017",2015,01/12/2015,2014,01/10/2014,2013,01/22/2013,"[{""Title"":""D, V, S"",""NameAddress"":""KALAWSKI, EVA 360 NORTH CRESCENT DR. SOUTH BUILDING BEVERLY HILLS, CA 90210""},{""Title"":""P, CEO"",""NameAddress"":""BRYAN, CARLISLE 1225 WASHINGTON PIKE SUITE 100 BRIDGEWILLE, PA 15017""},{""Title"":""V"",""NameAddress"":""DAUBERT, ROBERT 1225 WASHINGTON PIKE SUITE 100 BRIDGEWILLE, PA 15017""},{""Title"":""V"",""NameAddress"":""GOEBEL, DON 1225 WASHINGTON PIKE SUITE 100 BRIDGEWILLE, PA 15017""},{""Title"":""V"",""NameAddress"":""JOHNSTON, RANDALL 1225 WASHINGTON PIKE SUITE 100 BRIDGEWILLE, PA 15017""},{""Title"":""V, AS"",""NameAddress"":""KEEFE, JOSEPH 1225 WASHINGTON PIKE SUITE 100 BRIDGEWILLE, PA 15017""},{""Title"":""V, T"",""NameAddress"":""SIGLER, MARY ANN 360 NORTH CRESCENT DR. SOUTH BUILDING BEVERLY HILLS, CA 90210""},{""Title"":""V"",""NameAddress"":""ZOLLO, STEPHEN 360 NORTH CRESCENT DR. SOUTH BUILDING BEVERLY HILLS, CA 90210""},{""Title"":""AV"",""NameAddress"":""DURRETT, DANIEL 1225 WASHINGTON PIKE SUITE 100 BRIDGEWILLE, PA 15017""},{""Title"":""AS, AT"",""NameAddress"":""COURTNEY, II, WILLIAM D 1225 WASHINGTON PIKE SUITE 100 BRIDGEWILLE, PA 15017""},{""Title"":""AS"",""NameAddress"":""WARD, SALLY 360 NORTH CRESCENT DR. SOUTH BUILDING BEVERLY HILLS, CA 90210""},{""Title"":""AS"",""NameAddress"":""WILKIE, CYNTHIA 1225 WASHINGTON PIKE SUITE 100 BRIDGEWILLE, PA 15017""},{""Title"":""AT"",""NameAddress"":""WALLCH, DAWN 360 NORTH CRESCENT DR. SOUTH BUILDING BEVERLY HILLS, CA 90210""},{""Title"":""AS"",""NameAddress"":""GUTWALD, RYAN 1225 WASHINGTON PIKE SUITE 100 BRIDGEWILLE, PA 15017""}]","[{""Report Year"":""2015"",""Filed Date"":""01/12/2015""},{""Report Year"":""2014"",""Filed Date"":""01/10/2014""},{""Report Year"":""2013"",""Filed Date"":""01/22/2013""}]",,,https://floridaucc.com/search?searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard&text=CRANE RENTAL CORPORATION,Link,200201636830,Lapsed,7/11/2002,7/11/2012,08/20/2025,200201636830,4,0,,1,"CRANE RENTAL CORPORATION
170 N. GOLDENROD ROAD
ORLANDO, FL 32807",[],1,1517453,,https://floridaucc.com/search?text=CRANE%20RENTAL%20CORPORATION&searchOptionType=LegacySearch&searchOptionSubOption=FiledAndLapsedActualDebtorNameList&searchCategory=Standard
